"MouseID","Batch","Tester","TestAge","Weight","score","CFI_norm","CFI","Sex","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","avg_angular_velocity","avg_base_tail_lateral_displacement","avg_limb_duty_factor","avg_nose_lateral_displacement","avg_speed_cm_per_sec","avg_step_length1","avg_step_length2","avg_step_width","avg_stride_length","avg_tip_tail_lateral_displacement","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_length2","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","Distance.cm.sc","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_length2_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","dAC_mean","dAC_median","dB_mean","dB_median","aABC_mean","aABC_median","median_width","median_length","median_rearpaw","rear_count","rears_0_5","dAC_nongait_mean","dAC_nongait_median","dAC_nongait_stdev","dB_nongait_mean","dB_nongait_median","dB_nongait_stdev","aABC_nongait_mean","aABC_nongait_median","aABC_nongait_stdev"
"AgedB6-1053","Batch1","Scorer3",38,28.88,1.5,0.080357143,2.25,1,1513.8667,2266.2001,655.233256,6933.1029,11575.2461,2861.09648,7,69.60003,-0.346355966,0.199491882,0.572991212,0.17706034,18.54870741,2.461007824,2.966269576,2.732992571,5.283094258,0.469111631,-2.517903276,0.192318233,0.555555556,0.136169289,18.38440152,2.60178716,3.027337469,2.768171083,5.442665764,0.438051253,664,3.848656637,44.24672379,0.08209155,0.136363636,0.147883364,7.316621918,1.260046708,1.508362296,0.391508176,1.790022509,0.278312263,0.28950507,0.287527585,0.377317963,0.320156212,159.6715753,163.7227413,3.115098476,5.704407883,2.4,105,0,0.09268575,0.092660886,0.022830808,1.157032184,1.09772492,1.224451397,153.2793151,158.2250795,23.00719546
"AgedB6-1054","Batch1","Scorer3",38,35.09,2.5,0.125,3.5,1,441.466619,3278.6336,1803.6001,2340.27759,8985.49231,3439.57511,12,79.06673,6.054425166,0.196727359,0.597814972,0.184525838,18.67257094,3.210837583,2.818898905,2.955966086,5.72207056,0.470236109,5.613198181,0.187276006,0.6,0.147653426,18.2914949,3.346897184,2.776802498,2.9718,5.989854394,0.453853325,961,4.671383681,41.6882023,0.07528029,0.125,0.139075184,7.090624139,1.411099225,1.201725396,0.380721656,1.706172106,0.263066773,0.676088705,0.68941578,0.472206237,0.403112887,157.2114146,163.0325549,3.42979393,6.578938293,2.640075756,138,15,0.105477081,0.107456374,0.029664765,1.308609851,1.217579566,1.218259742,149.4463581,155.6062606,26.35969815
"AgedB6-1055","Batch1","Scorer3",38,28.48,1,0.0625,1.75,1,1377.1003,2342.99976,815.23318,5594.27071,12966.58535,3684.091,13,189.13324,-9.934761204,0.175767208,0.61837041,0.168488216,17.36577059,2.365677069,2.428517967,2.496293924,4.717193693,0.443369665,-8.673108778,0.165006333,0.611111111,0.121988586,16.94822281,2.395941758,2.464926501,2.533639017,4.808493213,0.41624183,1005,4.57067413,45.74115092,0.076579543,0.131944444,0.124248414,6.791124176,1.172018843,1.05333617,0.319538187,1.603369144,0.275087782,0.681329135,0.683709835,0.330334845,0.291547595,163.0803619,166.7142254,3.043733025,5.910580635,2.220360331,114,14,0.096229876,0.096824994,0.028768635,1.12692498,1.044030651,1.609852981,155.676591,160.4362164,21.35283127
"AgedB6-0427","Batch1","Scorer3",111,29.88,10,0.357142857,10,-1,600.300074,3059.7664,1238.06669,2690.731903,11802.2798,3946.43285,7,97.80003,3.452107343,0.141335859,0.593968352,0.146221896,17.47072835,2.491590289,2.34706199,3.131562048,3.934604228,0.375474367,1.855245867,0.133019832,0.6,0.119977195,15.31640837,2.276494927,2.070880112,3.21945,3.838575,0.283662141,421,2.13279971,29.10882048,0.089875136,0.214285714,0.088162369,7.858781758,2.327539509,2.446769756,0.498216594,3.02605892,0.31098012,0.54600514,0.551172709,0.489174478,0.494974747,154.5045287,155.5692076,3.797387695,5.346485138,2.690724809,41,6,0.0770739,0.071157375,0.052970303,1.531238912,1.110180166,3.618627615,147.6832018,149.9314172,22.92944675
"AgedB6-0458","Batch1","Scorer3",111,54.7,5.5,0.232142857,6.5,-1,116.433323,3483.5666,2522.83336,1000.97002,7415.8234,3272.0379,23,380.23353,-0.849210216,0.17742288,0.569948243,0.14366499,15.48971094,1.81439292,2.667021458,3.55390991,3.76627367,0.569786587,1.72366488,0.176291532,0.576923077,0.11105532,14.74026869,1.726897178,2.626709617,3.665798671,3.788316548,0.56394576,795,3.672856288,43.69261856,0.094476575,0.166666667,0.105241467,5.677179058,1.752419565,2.217285166,0.608851898,2.572547684,0.359968034,0.705178974,0.71295615,0.447505444,0.380788655,159.1684359,162.950969,4.067264938,6.591927338,3.104834939,152,9,0.104179908,0.104694253,0.033362355,1.36219366,1.201041215,2.099918516,152.7698169,157.343076,22.50621715
"AgedB6-0459","Batch1","Scorer3",111,50.38,6,0.25,7,-1,906.633234,2753.43347,999.999807,4770.3747,12185.76302,3980.36006,15,263.0001,-4.360211818,0.146634451,0.596190966,0.124766566,13.72783917,2.294615238,2.281924558,3.349908277,3.287231214,0.415540461,-2.73672001,0.1415149,0.6,0.095827123,13.03201346,2.22885,1.9812,3.534711332,2.982100897,0.403182462,883,3.860271472,45.91639426,0.108525844,0.2,0.09169973,4.780368361,1.977075064,2.369673714,0.785833546,3.12853756,0.362650801,0.714471717,0.714586233,0.503378552,0.427200187,157.2421669,161.5650512,4.166280937,6.912199402,3.157530681,109,6,0.108666195,0.1082408,0.039777958,1.533532807,1.308625233,2.479348595,150.9948818,156.569888,24.46461067
"AgedB6-0460","Batch1","Scorer3",111,44.61,6,0.25,7,-1,839.39982,2820.6001,1251.100304,5212.95872,15913.7307,5473.29449,10,83.09993,1.229176246,0.194608703,0.596209712,0.159965552,13.94355219,2.17500838,2.324321289,3.041774026,3.663709906,0.561419826,3.363462382,0.192817571,0.6,0.122735935,12.99494977,2.116979854,2.153363508,3.17199813,3.925455187,0.560005222,872,4.059173974,46.33113531,0.102899427,0.2,0.122071313,5.140581001,1.919264674,2.132602043,0.548904761,2.872500112,0.34751534,0.72191745,0.727194493,0.388176336,0.316227766,162.083957,166.5689711,3.69737854,6.617990112,2.692582404,123,15,0.099280058,0.099439824,0.039483465,1.332153799,1.128051417,2.400839282,156.535975,162.6611036,24.04176116
"AgedB6-0852","Batch1","Scorer3",51,42.37,4,0.178571429,5,-1,1616.399872,2043.69996,571.6666,3898.85248,7427.2908,2357.663,9,159.8999,-1.837768293,0.186443976,0.532145734,0.136221326,15.87888004,2.594557728,2.256222238,2.942945454,4.030059155,0.524785709,-0.037844034,0.179917963,0.514705882,0.10233269,15.25507598,2.624702801,2.041695996,3.041979769,4.116133725,0.499462595,652,3.882573378,42.90608495,0.096965016,0.207792208,0.094189289,5.739401266,2.005906537,1.82475963,0.640173861,3.550741212,0.332040247,0.649723635,0.651558364,0.417659672,0.335410197,158.2632212,164.0546041,3.518365479,6.109546852,2.549509757,118,20,0.093906838,0.095764621,0.027569153,1.25950485,1.162970335,1.503361545,152.3681193,159.4439548,26.56958781
"AgedB6-0853","Batch1","Scorer3",51,41.69,5.5,0.232142857,6.5,-1,381.233221,3338.8334,1394.766524,2569.54063,12871.557,4439.61705,10,174.36664,2.945301235,0.169913721,0.567023268,0.145796959,17.62804985,2.308473458,2.523061322,2.992598586,4.446903952,0.503887129,2.531459478,0.166238644,0.5625,0.10945215,16.42154078,2.364743325,2.581684986,3.060574554,4.953,0.48578872,658,3.476260218,34.05775288,0.074716208,0.15,0.105120271,7.428381498,1.652618003,1.578181831,0.440471327,2.587514402,0.299858512,0.659916039,0.655554777,0.465549003,0.403112887,156.9104712,161.4965975,3.618896484,6.283542252,2.640075756,137,18,0.10366474,0.103046774,0.028746989,1.331047177,1.217579566,1.468515621,150.80047,155.8715971,24.14844147
"AgedB6-0854","Batch1","Scorer3",51,38.55,5.5,0.232142857,6.5,-1,967.333147,2752.70014,915.96669,3682.797887,10365.33155,3103.93811,7,113.93333,-5.980708861,0.180649099,0.574651173,0.14947849,16.40953322,2.657757331,2.243182769,2.791351872,4.346858428,0.475288238,-3.292388099,0.178148298,0.571428571,0.114125034,15.74734565,2.785458082,2.222366059,2.891898546,4.687393699,0.464664105,735,3.998112366,39.30794595,0.084289424,0.153846154,0.105784013,5.888794431,1.593151715,1.665845921,0.455773255,2.802815506,0.29359471,0.545495585,0.541807248,0.429117692,0.360555128,155.7347934,161.5650512,3.391825104,5.818134117,2.416609195,101,14,0.092406506,0.091521985,0.037909562,1.361588531,1.188486432,2.133776683,149.2509745,155.6977386,27.00606227
"AgedB6-0855","Batch1","Scorer3",51,34.21,6.5,0.25,7,-1,396.900117,3383.1663,1873.13346,2487.855992,15170.431,6016.74854,8,80.53337,3.50742476,0.205931118,0.603049948,0.15448446,17.55144017,2.366226832,2.785704292,3.058040237,4.809393067,0.563787886,1.988136519,0.195159568,0.605555556,0.106214469,16.66293878,2.364180511,2.858006832,3.09645969,5.008411295,0.561745321,338,2.769388965,37.30781129,0.07570715,0.121212121,0.084822563,6.130168314,1.395755835,1.445984721,0.359536477,1.733520627,0.286241427,0.601368224,0.59502725,0.458388837,0.403112887,155.132557,159.145542,3.550830841,5.73199501,2.561249695,129,18,0.086233198,0.083949648,0.033427663,1.373646654,1.167261753,2.671215337,149.6374574,154.7326895,24.92588406
"AgedB6-1826","Batch3","Scorer4",161,32.46,9.5,0.375,10.5,1,729.79987,2870.201,1115.4333,3397.1923,13386.131,4290.104,8,74.73333,-0.414552026,0.231573268,0.644309858,0.196841726,14.65350201,2.441807345,2.586606882,2.86367407,4.020653169,0.644287002,-0.079310147,0.225688283,0.653846154,0.167469373,14.24426475,2.454775896,2.469920801,3.000431801,4.340944948,0.618776165,1169,4.46941181,47.96060286,0.10441958,0.155844156,0.128550011,4.975534592,1.645439807,1.863260837,0.590879867,2.661529879,0.447411811,0.671955196,0.664688156,0.464490258,0.412310563,160.1044983,164.475889,3.691842651,6.143424988,2.640075756,10,0,0.088289772,0.088863332,0.018191539,1.271735286,1.25,1.019972686,154.4647327,159.1209831,20.75692419
"AgedB6-0312","Batch3","Scorer4",150,31.53,11,0.392857143,11,-1,555.6995,3044.302,1399.4999,1997.6368,9447.64,3292.516,2,13.03334,-3.097800569,0.194167554,0.674692364,0.214240746,14.40345399,2.981414835,2.169546048,3.031161924,4.624282073,0.567735967,0.239097774,0.176277253,0.681818182,0.175703759,14.00669147,3.108362295,1.817971632,3.093293298,4.76525193,0.513290228,479,2.991346157,43.2301962,0.111254855,0.15,0.144536298,5.243002952,2.073298398,1.894437624,0.519279047,2.107182383,0.425970097,0.672808177,0.679479926,0.569826319,0.538516481,153.4714153,156.6392826,3.758716583,5.926387024,2.6,13,0,0.092228068,0.089859425,0.045635306,1.485012178,1.23794184,2.869408727,148.1917685,153.0105434,24.61897737
"AgedB6-0414","Batch3","Scorer4",130,37.07,8,0.321428571,9,1,396.73334,3203.3,1723.333,3460.7132,16552.063,5896.901,7,38.60003,5.373557763,0.200134702,0.502339768,0.163150971,16.45492362,2.960165578,2.400792937,3.124866973,4.358168936,0.568037142,3.536074637,0.201540419,0.5,0.127028129,15.77119208,3.087266332,2.228154426,3.249032079,4.953,0.556891979,1744,5.369451613,53.05251617,0.09518269,0.181818182,0.126562433,6.456732299,1.864162504,1.797481225,0.618746221,4.072981873,0.34311092,0.712800608,0.721110255,0.44319981,0.380788655,159.4057085,164.1301174,3.652906036,6.37130661,2.778488798,113,12,0.109537217,0.109951808,0.035004949,1.362919921,1.225765067,1.947088138,151.6250817,157.543061,24.71749775
"AgedB6-0420","Batch3","Scorer4",130,55.78,9,0.357142857,10,-1,721.3002,2878.734,967.4664,2876.604,10738.342,2984.559,0,0,-0.076006449,0.137041284,0.554004546,0.134029797,12.54143038,2.46545623,2.109917386,3.327451199,3.212266876,0.351531135,0.541725143,0.12625171,0.559027778,0.105238366,12.01553713,2.392657171,1.813983333,3.494128374,2.932830792,0.313206244,1008,3.679321833,55.29712144,0.110496834,0.166666667,0.106530789,4.224623064,2.182443578,2.307247191,0.799368008,3.049146956,0.317508193,0.75913213,0.768340853,0.491593502,0.403112887,158.965481,164.017876,4.240346146,7.030882263,3.220248438,85,3,0.11810301,0.121746555,0.03665144,1.561454881,1.234908904,3.547157962,151.1194973,158.4021126,27.91131177
"AgedB6-0426","Batch3","Scorer4",130,35.32,7.5,0.285714286,8,-1,704.2667,2895.733,984.866,4186.157,13835.902,4114.931,7,55.9,2.806913944,0.236302141,0.646647744,0.175568269,16.86440732,2.494925575,2.810237348,3.001006073,4.879712365,0.676611988,1.608126894,0.231218089,0.65,0.137351616,15.79917297,2.524777416,2.719797308,3.096315198,4.977703395,0.654226863,642,4.923025789,41.3033273,0.106630367,0.15034965,0.123773412,6.315613655,1.49986775,1.60568868,0.5054653,2.180524311,0.384038081,0.697581236,0.704911579,0.418118136,0.360555128,161.47658,165.4529607,3.585150909,6.872888184,2.418677324,123,18,0.099817646,0.098225357,0.04675729,1.403060677,1.229837388,2.193452457,156.9176598,161.7749249,20.1406626
"AgedB6-1408","Batch3","Scorer4",128,37.81,9,0.357142857,10,-1,537.4663,3062.568,1284.4997,3615.615,15613.42,5392.024,7,90.30003,-3.149172329,0.200445947,0.611646167,0.16419426,15.31198402,2.51397506,2.482022319,3.003153924,3.952529055,0.580567227,-1.674448219,0.198750567,0.611111111,0.125051567,14.90001743,2.523945633,2.459893128,3.17052809,4.15321676,0.556871626,952,5.298510319,49.74457394,0.108085156,0.2,0.133422743,5.392326532,1.712577841,2.103755486,0.557938146,4.008543269,0.427781489,0.693065193,0.694237521,0.38468881,0.320156212,163.1794065,166.5924916,3.622634315,6.578285599,2.720294102,188,13,0.097528859,0.096176262,0.043935434,1.285971603,1.059481005,2.580846244,158.0606908,162.9710786,20.66718892
"AgedB6-1409","Batch3","Scorer4",128,30.39,7,0.25,7,-1,1501.3993,2098.6007,890.6996,3673.784,9731.704,3510.413,6,47.6333,3.712017921,0.255883479,0.587296326,0.148682268,18.87183281,2.48436463,3.139096294,3.103037911,5.032464968,0.761313392,4.196959846,0.24975548,0.590909091,0.114394094,18.71206597,2.513312742,3.154039434,3.185474582,5.3959494,0.757214612,738,3.739611507,32.60278062,0.105012591,0.166666667,0.093034849,7.038924698,1.889235548,1.800484139,0.492567819,2.242732668,0.423135303,0.631918601,0.617068904,0.342687529,0.316227766,163.3586492,165.6955198,3.508989716,5.757113838,2.80713377,80,7,0.09538085,0.092272923,0.035643922,1.167218908,1.030776406,1.854515036,159.7821016,163.0724869,18.03972634
"AgedB6-1410","Batch3","Scorer4",128,44.46,8,0.321428571,9,-1,1039.1,2560.933,925.0333,4359.158,13130.335,4230.505,4,41.66666,6.533711181,0.165825618,0.546689098,0.153302773,15.53874539,2.874251891,2.030543252,3.003994187,3.613076581,0.462777423,4.179769597,0.160073895,0.55,0.118218332,14.90941133,2.943133429,1.931333071,3.158047425,3.715781589,0.422156554,686,4.483344975,59.16004479,0.110135198,0.192857143,0.124967909,5.980444531,1.759478583,1.994539336,0.828145938,3.895894551,0.360499777,0.664900326,0.665378824,0.45098615,0.364005495,159.845095,164.5825707,3.842792511,6.885010529,2.817800561,143,16,0.717524118,0.728857827,0.113550072,1.284447621,1.25399362,0.371965335,153.855058,160.0875725,24.30350568
"AgedB6-1416","Batch3","Scorer4",128,39.4,8,0.321428571,9,-1,191.3334,3408.666,1789.133,969.61367,8063.734,3024.45,5,45.03336,-3.489721447,0.168762107,0.50474446,0.14702042,16.37408656,2.486565868,2.541945724,3.224892899,4.02614946,0.461827892,-2.890290641,0.166623638,0.5,0.114392247,15.38026127,2.600325,2.356904746,3.419445657,4.35592613,0.424247852,742,2.315231615,42.67015145,0.094178688,0.207142857,0.108657393,6.856975892,1.921237786,2.074949022,0.649474044,3.426706418,0.349012199,0.617346433,0.616891851,0.337615059,0.304138127,164.5120419,167.6417149,4.017073059,5.551115036,2.968164416,33,6,0.087174692,0.087131463,0.01377006,1.122698214,1.104536102,0.924935489,161.1393244,164.616703,16.05259611
"AgedB6-1459","Batch3","Scorer4",128,29.63,6.5,0.232142857,6.5,-1,758.433663,2841.567,1249.9002,1993.44322,8262.033,2976.6739,7,66.89994,-1.147560937,0.199511977,0.573269682,0.147007786,15.27342767,2.161492054,2.331108021,2.662772913,3.445335204,0.641948304,0.994995626,0.198387289,0.583333333,0.119317137,14.71494853,2.22885,2.255491259,2.872058389,3.71475,0.632658147,709,2.764088955,43.23008678,0.093716134,0.166666667,0.108468308,6.092336852,1.636128125,1.44888229,0.538161129,3.440022525,0.362047672,0.655470257,0.650374634,0.310078283,0.282842713,165.5707354,168.2592803,3.452161407,5.623383713,2.517935662,21,0,0.099956397,0.097556768,0.035062093,1.139974072,0.961769203,2.709729464,160.6684706,164.7448813,17.32621646
"AgedB6-1460","Batch3","Scorer4",128,37.96,6.5,0.267857143,7.5,-1,1164.8997,2435.1,882.6664,5064.886,9964.062,3025.35,9,155.73336,-4.628127507,0.223289775,0.623502703,0.174042204,15.55916634,2.574134343,2.516257486,2.822136918,4.256333531,0.675848581,-3.31300831,0.22193661,0.625,0.132461643,15.31760495,2.663605058,2.57556,2.949629599,4.552989853,0.666110827,779,4.027726898,50.84701805,0.092313261,0.15,0.127969806,6.096832763,1.656880252,1.832930389,0.520723518,3.068932745,0.423282601,0.108557833,0.109092756,0.410789373,0.335410197,160.6059132,165.650668,3.456362152,6.302432442,2.6,144,11,0.102376415,0.100407414,0.053074138,1.379452044,1.123610253,2.47640691,155.2984369,162.4744316,27.14770499
"AgedB6-1461","Batch3","Scorer4",128,40.06,6.5,0.267857143,7.5,-1,1394.833,2205.2,743.2671,5877.825,13045.852,3910.6512,4,44.23337,8.853566135,0.244216434,0.567763838,0.183080549,19.1039214,2.969583922,2.806944196,3.299824953,5.360207265,0.67387844,5.994303847,0.235420717,0.555555556,0.133701039,18.73825606,3.085009168,2.703451744,3.376674205,5.681125546,0.650768887,780,5.000479946,44.84590148,0.097728739,0.15,0.137470417,7.055380485,1.992910271,1.631808062,0.54268974,2.414661317,0.410215508,0.682661224,0.690608178,0.4359947,0.360555128,159.8264245,164.3030203,3.656180573,6.90234375,2.729468813,148,28,0.102613764,0.101293396,0.04115688,1.509967364,1.204159458,3.129259072,153.9348078,159.5923276,23.75799107
"AgedB6-1462","Batch3","Scorer4",128,42.99,6.5,0.267857143,7.5,-1,466.33307,3133.7,1282.5997,2787.8089,12364.685,3998.595,13,415.6,1.151865772,0.176165999,0.539322245,0.138931799,14.95089649,2.0672127,2.905950996,3.054455827,3.755606701,0.542525599,1.31125138,0.174098645,0.545454545,0.113171005,14.51682374,2.057665845,2.866857925,3.21945,4.21005,0.515706628,854,3.729476454,42.84305872,0.10557311,0.191919192,0.096214787,5.000513111,1.749632049,2.278952144,0.762884477,3.969045845,0.372342058,0.646695558,0.639680739,0.460454407,0.403112887,160.1187483,164.9793073,3.705487823,5.925809097,2.758622845,83,8,0.099278842,0.099118214,0.020928893,1.172233664,1.140175425,0.7547121,154.4824951,160.7229689,23.84244315
"AgedB6-1466","Batch3","Scorer4",128,40.19,6.5,0.267857143,7.5,-1,1153.9343,2446.133,898.9997,6145.664,13552.293,3804.052,6,95.43334,-8.418294454,0.188237117,0.61378937,0.167369517,16.3493622,2.321091801,2.839269922,3.035434883,4.422033362,0.446669842,-7.497729788,0.181211189,0.625,0.130800025,15.99306719,2.34510316,2.726321941,3.163456441,4.687393699,0.412057315,1147,5.036398116,48.70479002,0.08992453,0.145833333,0.124987542,5.998415203,1.707636962,1.753159051,0.523034758,2.879236015,0.291565659,0.655314077,0.654371735,0.399387436,0.335410197,161.406092,165.379126,3.603817749,6.631742859,2.640075756,108,19,0.094471,0.096119684,0.019817856,1.214304849,1.188486432,0.896225992,155.7130659,160.6592645,21.28458286
"AgedB6-1471","Batch3","Scorer2",127,35.08,10,0.375,10.5,-1,1874.5333,1725.5007,699.4999,3770.79,6454.585,2075.5055,2,13.6667,-5.406752078,0.10973391,0.656816475,0.134720499,12.99872586,2.176150535,1.787566308,2.644453228,3.174811842,0.262396867,-4.887266427,0.100177949,0.666666667,0.11000983,12.59640082,2.016251312,1.61317063,2.751315701,3.114088625,0.223116423,452,2.440310949,36.39794065,0.07633924,0.166666667,0.093293794,4.011317451,1.654193326,1.895920561,0.4953,2.393242113,0.240155032,0.680706282,0.668111791,0.456484182,0.390512484,158.6316679,162.2697857,3.592182159,6.518060303,2.5,55,0,0.104495731,0.103642172,0.02303641,1.392417479,1.29034879,1.605905309,151.078691,156.297354,22.32642044
"AgedB6-1486","Batch3","Scorer4",127,37.28,8.5,0.330357143,9.25,-1,623.0668,2976.932,1218.2331,5414.944,19104.686,6043.383,6,56.56666,-2.577569653,0.189138712,0.582575665,0.163979227,15.80660539,2.659648941,2.165604664,3.096674289,3.914046881,0.513658896,-1.149086402,0.183025005,0.583333333,0.117384656,15.04117487,2.584612549,1.842493011,3.216869531,3.97013152,0.481734466,1002,6.717563571,50.42244275,0.103505873,0.1875,0.138259799,5.942758439,2.190544255,2.112722186,0.525529363,2.873816729,0.336505401,0.688373144,0.697507601,0.382035165,0.320156212,163.0623609,166.8238629,3.752444267,6.554466629,2.745906044,168,11,0.104218042,0.102234375,0.050611651,1.316078086,1.054751155,2.896700211,157.8599226,163.5048085,21.60660391
"AgedB6-1487","Batch3","Scorer4",127,38.62,7.5,0.303571429,8.5,-1,1114.2332,2485.801,905.7671,5577.726,12998.542,3840.159,3,28.19997,1.15829756,0.185281477,0.573171484,0.149183448,15.7275173,2.430456935,2.514785594,3.078524963,3.726506196,0.539317629,-0.135904217,0.187211461,0.571428571,0.120798069,15.14853244,2.476931063,2.456701533,3.293740676,3.874355394,0.504755639,820,4.81633771,47.59816496,0.10461796,0.166666667,0.115521406,5.592621421,1.77808655,2.115099062,0.732127216,4.114600859,0.392048997,0.680985212,0.681133106,0.414095732,0.364005495,161.4682196,164.7448813,3.847732162,6.576886749,2.692582404,79,1,0.108291291,0.109230923,0.030199229,1.668449801,1.264911064,4.231176511,154.8015909,160.1678701,24.32977439
"AgedB6-1488","Batch3","Scorer4",127,42.29,9,0.357142857,10,-1,1101.4003,2498.634,989.8337,6009.134,14994.268,4792.9573,3,21.69996,-8.498468649,0.211198211,0.540641651,0.173128525,17.02810454,2.921283659,3.014117602,2.998468255,4.836055358,0.578564928,-5.313067298,0.210949638,0.538461538,0.133230092,16.34228465,2.997838556,2.725397583,3.182579235,5.29415232,0.561772895,1247,5.784179112,48.37014659,0.112868798,0.175,0.130593332,6.623070308,1.753415237,1.996925481,0.840455483,3.00695326,0.411241019,0.723510066,0.729184173,0.498266677,0.412310563,158.8437254,164.0432751,3.853205872,7.002187729,2.630589288,122,9,0.113483542,0.113242642,0.056221453,1.469989457,1.234908904,2.659999339,151.7904457,158.6612323,27.03250981
"AgedB6-1489","Batch3","Scorer4",127,41.32,10,0.392857143,11,-1,638.700033,2961.366,1140.3335,4950.632257,16960.624,5248.37,9,217.10027,2.265178379,0.185843014,0.613489502,0.164721175,16.99184264,2.223435177,2.7018931,3.090011924,4.194964508,0.510915709,0.610923666,0.176834909,0.611111111,0.125845247,16.22594237,2.182140231,2.80183991,3.181454774,4.438741979,0.46472304,431,5.643891423,51.57046011,0.090753818,0.154545455,0.129226576,6.704890413,1.58928454,2.231309088,0.467009503,3.071043654,0.40329462,0.671364773,0.682804674,0.480078217,0.364005495,156.8425706,164.1288214,3.666359711,6.686289978,2.751363298,217,36,0.109670002,0.112973262,0.03049463,1.254904662,1.185326959,1.05878369,151.3679898,160.4569512,29.30318536
"AgedB6-1491","Batch3","Scorer4",127,39.61,7.5,0.303571429,8.5,-1,868.9988,2731.003,1105.3327,4590.735,13543.132,4314.82,8,150.2667,-0.554556556,0.171822892,0.589930074,0.150291796,16.45160026,2.274553139,2.622717898,3.045173298,3.950403202,0.494588052,-0.752000367,0.167873443,0.590909091,0.11481468,15.7240281,2.225268927,2.604031181,3.21945,4.211870562,0.45561504,852,4.832747119,40.13742571,0.088033789,0.181818182,0.115425764,7.071448766,1.733486588,1.835437453,0.521461828,3.4829974,0.392800342,0.682953823,0.687504707,0.439279956,0.360555128,159.722705,164.7448813,3.743753433,6.575743103,2.707397274,185,15,0.094638415,0.096535854,0.027078889,1.2644941,1.204159458,1.343965097,153.8506732,160.1242642,24.9326324
"AgedB6-1430","Batch3","Scorer4",127,50.31,8,0.321428571,9,-1,514.4667,3085.566,1329.5664,2867.0918,14312.173,4791.285,2,7.2,-6.271265195,0.132521053,0.495216821,0.125936715,15.11328611,2.44497323,2.477643684,3.414008775,3.516184765,0.402531507,-5.436182283,0.123041363,0.5,0.105599621,14.62185961,2.349478155,2.142106008,3.571168803,3.100573058,0.365988102,1504,4.622231982,47.9429092,0.099368658,0.232142857,0.093616996,5.654284309,2.129090652,2.691156442,0.940706788,3.016391334,0.364324377,0.730167131,0.730734328,0.475409157,0.403112887,160.3297557,163.7898742,4.156705475,7.177250671,3.228002478,142,5,0.123675966,0.123305653,0.038222492,1.438785542,1.261942946,1.92295655,152.8978959,157.5149801,22.53836814
"AgedB6-1418","Batch3","Scorer2",127,36.95,9,0.348214286,9.75,-1,1450.8666,2149.1337,656.46617,5653.187,11608.757,3251.0274,5,50.4667,1.54809872,0.202108513,0.52430162,0.146519703,16.34171065,2.622439615,2.212081637,2.933255278,3.92718138,0.540693886,1.312735634,0.199462398,0.5,0.114598704,15.62931778,2.701656407,2.105025,3.063261325,4.162435898,0.517227773,1129,4.581868046,47.39573621,0.100137369,0.21969697,0.102795816,6.420542717,1.939927072,1.988865301,0.642610707,3.485748796,0.376081953,0.697545922,0.703907807,0.430514534,0.360555128,159.3580342,163.8161711,3.627936935,6.532164001,2.6,110,21,0.118105509,0.119480962,0.026139413,1.266540283,1.209338662,1.197344026,153.3526964,159.1744146,23.12248887
"AgedB6-1433","Batch3","Scorer4",127,36.36,9,0.348214286,9.75,-1,1308.36607,2291.7,870.56637,5123.2998,10227.505,2737.7427,8,122.2667,-0.668882944,0.206028927,0.627236804,0.146015767,17.30618255,2.400797551,2.805544546,3.059164066,4.762154306,0.535190278,1.510715442,0.204915148,0.636363636,0.111800297,17.28399141,2.438068971,2.795528606,3.128522676,4.955321114,0.506557502,894,4.000294426,34.91526797,0.085624058,0.144444444,0.094999781,6.696491788,1.787423448,1.850295889,0.422937348,1.92124228,0.372324541,0.633740836,0.621577107,0.431656539,0.380788655,159.4800228,163.9091837,3.585631561,6.115158081,2.561249695,69,4,0.188128349,0.187682381,0.027008939,1.244755186,1.229837388,0.308708405,154.2052393,159.4751379,21.15529336
"AgedB6-1436","Batch3","Scorer2",127,35.24,9.5,0.357142857,10,-1,1205.1326,2394.9007,1012.1329,4935.234,12025.155,4014.3432,6,40.8333,-0.744564836,0.231250868,0.616580121,0.178067866,15.87355121,2.528585096,2.628257298,2.814486476,4.313908096,0.639551593,-0.922389815,0.232118373,0.615384615,0.133957982,15.54913619,2.566992705,2.631444549,2.9718,4.706978994,0.622271469,866,4.533583304,45.90970711,0.103320052,0.157386364,0.132114098,5.411848835,1.644498665,1.766416487,0.505324283,2.721943207,0.419435424,0.114970082,0.11383311,0.395243847,0.353553391,161.866737,164.6194392,3.439144516,6.332913017,2.505992817,167,11,0.722369822,0.726783076,0.090674147,1.136360123,1.141271221,0.29837367,156.6025325,159.8976654,17.60627979
